country,year,wars,war,warl,onset,ethonset,durest,aim,casename,ended,ethwar,waryrs,pop,lpop,polity2,gdpen,gdptype,gdpenl,lgdpenl1,lpopl1,region,western,eeurop,lamerica,ssafrica,asia,nafrme,colbrit,colfra,mtnest,lmtnest,elevdiff,Oil,ncontig,ethfrac,ef,plural,second,numlang,relfrac,plurrel,minrelpc,muslim,nwstate,polity2l,instab,anocl,deml,empethfrac,empwarl,emponset,empgdpenl,emplpopl,emplmtnest,empncontig,empolity2l,sdwars,sdonset,colwars,colonset,cowwars,cowonset,cowwarl,sdwarl,colwarl
NICARAGUA,1949,0,0,0,0,0,NA,NA,,NA,NA,,1028,6.935370445,-8,1.179999948,3,0.936999977,6.842683315,6.908754826,latin america and the caribbean,0,0,1,0,0,0,0,0,9.300001144,2.332144022,2438,0,0,0.17932868,0.401800036,0.75999999,0.100000001,2,0.254999995,85,15,0,0,-8,0,0,0,0.17932868,0,0,0.936999977,6.908754826,2.332144022,0,-8,0,0,NA,NA,0,0,0,0,NA
NICARAGUA,1950,0,0,0,0,0,NA,NA,,NA,NA,,1241,7.123672962,-8,1.15199995,0,1.179999948,7.073269844,6.935370445,latin america and the caribbean,0,0,1,0,0,0,0,0,9.300001144,2.332144022,2438,0,0,0.17932868,0.401800036,0.75999999,0.100000001,2,0.254999995,85,15,0,0,-8,0,0,0,0.17932868,0,0,1.179999948,6.935370445,2.332144022,0,-8,0,0,NA,NA,0,0,0,0,NA
NICARAGUA,1951,0,0,0,0,0,NA,NA,,NA,NA,,1278,7.153051853,-8,1.235000014,0,1.15199995,7.049254894,7.123672962,latin america and the caribbean,0,0,1,0,0,0,0,0,9.300001144,2.332144022,2438,0,0,0.17932868,0.401800036,0.75999999,0.100000001,2,0.254999995,85,15,0,0,-8,0,0,0,0.17932868,0,0,1.15199995,7.123672962,2.332144022,0,-8,0,0,NA,NA,0,0,0,0,NA
NICARAGUA,1952,0,0,0,0,0,NA,NA,,NA,NA,,1316,7.182352066,-8,1.414000034,0,1.235000014,7.118826389,7.153051853,latin america and the caribbean,0,0,1,0,0,0,0,0,9.300001144,2.332144022,2438,0,0,0.17932868,0.401800036,0.75999999,0.100000001,2,0.254999995,85,15,0,0,-8,0,0,0,0.17932868,0,0,1.235000014,7.153051853,2.332144022,0,-8,0,0,NA,NA,0,0,0,0,NA
NICARAGUA,1953,0,0,0,0,0,NA,NA,,NA,NA,,1354,7.210818291,-8,1.44599998,0,1.414000034,7.254178047,7.182352066,latin america and the caribbean,0,0,1,0,0,0,0,0,9.300001144,2.332144022,2438,0,0,0.17932868,0.401800036,0.75999999,0.100000001,2,0.254999995,85,15,0,0,-8,0,0,0,0.17932868,0,0,1.414000034,7.182352066,2.332144022,0,-8,0,0,NA,NA,0,0,0,0,NA
NICARAGUA,1954,0,0,0,0,0,NA,NA,,NA,NA,,1392,7.23849678,-8,1.593000054,0,1.44599998,7.276556492,7.210818291,latin america and the caribbean,0,0,1,0,0,0,0,0,9.300001144,2.332144022,2438,0,0,0.17932868,0.401800036,0.75999999,0.100000001,2,0.254999995,85,15,0,0,-8,0,0,0,0.17932868,0,0,1.44599998,7.210818291,2.332144022,0,-8,0,0,NA,NA,0,0,0,0,NA
NICARAGUA,1955,0,0,0,0,0,NA,NA,,NA,NA,,1430,7.265429497,-8,1.620000005,0,1.593000054,7.373374462,7.23849678,latin america and the caribbean,0,0,1,0,0,0,0,0,9.300001144,2.332144022,2438,0,0,0.17932868,0.401800036,0.75999999,0.100000001,2,0.254999995,85,15,0,0,-8,0,0,0,0.17932868,0,0,1.593000054,7.23849678,2.332144022,0,-8,0,0,NA,NA,0,0,0,0,NA
NICARAGUA,1956,0,0,0,0,0,NA,NA,,NA,NA,,1473,7.295056343,-8,1.577999949,0,1.620000005,7.390181541,7.265429497,latin america and the caribbean,0,0,1,0,0,0,0,0,9.300001144,2.332144022,2438,0,0,0.17932868,0.401800036,0.75999999,0.100000001,2,0.254999995,85,15,0,0,-8,0,0,0,0.17932868,0,0,1.620000005,7.265429497,2.332144022,0,-8,0,0,NA,NA,0,0,0,0,NA
NICARAGUA,1957,0,0,0,0,0,NA,NA,,NA,NA,,1517,7.32449007,-8,1.651000023,0,1.577999949,7.363913536,7.295056343,latin america and the caribbean,0,0,1,0,0,0,0,0,9.300001144,2.332144022,2438,0,0,0.17932868,0.401800036,0.75999999,0.100000001,2,0.254999995,85,15,0,0,-8,0,0,0,0.17932868,0,0,1.577999949,7.295056343,2.332144022,0,-8,0,0,NA,NA,0,0,0,0,NA
NICARAGUA,1958,0,0,0,0,0,NA,NA,,NA,NA,,1560,7.352441311,-8,1.603999972,0,1.651000023,7.409136295,7.32449007,latin america and the caribbean,0,0,1,0,0,0,0,0,9.300001144,2.332144022,2438,0,0,0.17932868,0.401800036,0.75999999,0.100000001,2,0.254999995,85,15,0,0,-8,0,0,0,0.17932868,0,0,1.651000023,7.32449007,2.332144022,0,-8,0,0,NA,NA,0,0,0,0,NA
NICARAGUA,1959,0,0,0,0,0,NA,NA,,NA,NA,,1603,7.379631996,-8,1.480999947,0,1.603999972,7.380255699,7.352441311,latin america and the caribbean,0,0,1,0,0,0,0,0,9.300001144,2.332144022,2438,0,0,0.17932868,0.401800036,0.75999999,0.100000001,2,0.254999995,85,15,0,0,-8,0,0,0,0.17932868,0,0,1.603999972,7.352441311,2.332144022,0,-8,0,0,NA,NA,0,0,0,0,NA
NICARAGUA,1960,0,0,0,0,0,NA,NA,,NA,NA,,1578,7.363913536,-8,1.605999947,0,1.480999947,7.300472736,7.379631996,latin america and the caribbean,0,0,1,0,0,0,0,0,9.300001144,2.332144022,2438,0,0,0.17932868,0.401800036,0.75999999,0.100000001,2,0.254999995,85,15,0,0,-8,0,0,0,0.17932868,0,0,1.480999947,7.379631996,2.332144022,0,-8,0,0,0,0,0,0,0,0,0
NICARAGUA,1961,0,0,0,0,0,NA,NA,,NA,NA,,1625,7.393262863,-8,1.684000015,0,1.605999947,7.381501675,7.363913536,latin america and the caribbean,0,0,1,0,0,0,0,0,9.300001144,2.332144022,2438,0,0,0.17932868,0.401800036,0.75999999,0.100000001,2,0.254999995,85,15,0,0,-8,0,0,0,0.17932868,0,0,1.605999947,7.363913536,2.332144022,0,-8,0,0,0,0,0,0,0,0,0
NICARAGUA,1962,0,0,0,0,0,NA,NA,,NA,NA,,1674,7.422971249,-8,1.825999975,0,1.684000015,7.428927422,7.393262863,latin america and the caribbean,0,0,1,0,0,0,0,0,9.300001144,2.332144022,2438,0,0,0.17932868,0.401800036,0.75999999,0.100000001,2,0.254999995,85,15,0,0,-8,0,0,0,0.17932868,0,0,1.684000015,7.393262863,2.332144022,0,-8,0,0,0,0,0,0,0,0,0
NICARAGUA,1963,0,0,0,0,0,NA,NA,,NA,NA,,1724,7.452402592,-8,1.927999973,0,1.825999975,7.509882927,7.422971249,latin america and the caribbean,0,0,1,0,0,0,0,0,9.300001144,2.332144022,2438,0,0,0.17932868,0.401800036,0.75999999,0.100000001,2,0.254999995,85,15,0,0,-8,0,0,0,0.17932868,0,0,1.825999975,7.422971249,2.332144022,0,-8,0,0,0,0,0,0,0,0,0
NICARAGUA,1964,0,0,0,0,0,NA,NA,,NA,NA,,1766,7.476472378,-8,2.082999945,0,1.927999973,7.564238548,7.452402592,latin america and the caribbean,0,0,1,0,0,0,0,0,9.300001144,2.332144022,2438,0,0,0.17932868,0.401800036,0.75999999,0.100000001,2,0.254999995,85,15,0,0,-8,0,0,0,0.17932868,0,0,1.927999973,7.452402592,2.332144022,0,-8,0,0,0,0,0,0,0,0,0
NICARAGUA,1965,0,0,0,0,0,NA,NA,,NA,NA,,1804,7.497761726,-8,2.246000051,0,2.082999945,7.641564369,7.476472378,latin america and the caribbean,0,0,1,0,0,0,0,0,9.300001144,2.332144022,2438,0,0,0.17932868,0.401800036,0.75999999,0.100000001,2,0.254999995,85,15,0,0,-8,0,0,0,0.17932868,0,0,2.082999945,7.476472378,2.332144022,0,-8,0,0,0,0,0,0,0,0,0
NICARAGUA,1966,0,0,0,0,0,NA,NA,,NA,NA,,1848,7.521859169,-8,2.272000074,0,2.246000051,7.716906071,7.497761726,latin america and the caribbean,0,0,1,0,0,0,0,0,9.300001144,2.332144022,2438,0,0,0.17932868,0.401800036,0.75999999,0.100000001,2,0.254999995,85,15,0,0,-8,0,0,0,0.17932868,0,0,2.246000051,7.497761726,2.332144022,0,-8,0,0,0,0,0,0,0,0,0
NICARAGUA,1967,0,0,0,0,0,NA,NA,,NA,NA,,1895,7.546974182,-8,2.427000046,0,2.272000074,7.728415966,7.521859169,latin america and the caribbean,0,0,1,0,0,0,0,0,9.300001144,2.332144022,2438,0,0,0.17932868,0.401800036,0.75999999,0.100000001,2,0.254999995,85,15,0,0,-8,0,0,0,0.17932868,0,0,2.272000074,7.521859169,2.332144022,0,-8,0,0,0,0,0,0,0,0,0
NICARAGUA,1968,0,0,0,0,0,NA,NA,,NA,NA,,1945,7.57301712,-8,2.338999987,0,2.427000046,7.794411182,7.546974182,latin america and the caribbean,0,0,1,0,0,0,0,0,9.300001144,2.332144022,2438,0,0,0.17932868,0.401800036,0.75999999,0.100000001,2,0.254999995,85,15,0,0,-8,0,0,0,0.17932868,0,0,2.427000046,7.546974182,2.332144022,0,-8,0,0,0,0,0,0,0,0,0
NICARAGUA,1969,0,0,0,0,0,NA,NA,,NA,NA,,1998,7.599902153,-8,2.342999935,0,2.338999987,7.757478714,7.57301712,latin america and the caribbean,0,0,1,0,0,0,0,0,9.300001144,2.332144022,2438,0,0,0.17932868,0.401800036,0.75999999,0.100000001,2,0.254999995,85,15,0,0,-8,0,0,0,0.17932868,0,0,2.338999987,7.57301712,2.332144022,0,-8,0,0,0,0,0,0,0,0,0
NICARAGUA,1970,0,0,0,0,0,NA,NA,,NA,NA,,2053,7.627057552,-8,2.358999968,0,2.342999935,7.759187222,7.599902153,latin america and the caribbean,0,0,1,0,0,0,0,0,9.300001144,2.332144022,2438,0,0,0.17932868,0.401800036,0.75999999,0.100000001,2,0.254999995,85,15,0,0,-8,0,0,0,0.17932868,0,0,2.342999935,7.599902153,2.332144022,0,-8,0,0,0,0,0,0,0,0,0
NICARAGUA,1971,0,0,0,0,0,NA,NA,,NA,NA,,2132,7.664815903,-8,2.344000101,0,2.358999968,7.765993118,7.627057552,latin america and the caribbean,0,0,1,0,0,0,0,0,9.300001144,2.332144022,2438,0,0,0.17932868,0.401800036,0.75999999,0.100000001,2,0.254999995,85,15,0,0,-8,0,0,0,0.17932868,0,0,2.358999968,7.627057552,2.332144022,0,-8,0,0,0,0,0,0,0,0,0
NICARAGUA,1972,0,0,0,0,0,NA,NA,,NA,NA,,2204,7.698029041,-8,2.278000116,0,2.344000101,7.759613991,7.664815903,latin america and the caribbean,0,0,1,0,0,0,0,0,9.300001144,2.332144022,2438,0,0,0.17932868,0.401800036,0.75999999,0.100000001,2,0.254999995,85,15,0,0,-8,0,0,0,0.17932868,0,0,2.344000101,7.664815903,2.332144022,0,-8,0,0,0,0,0,0,0,0,0
NICARAGUA,1973,0,0,0,0,0,NA,NA,,NA,NA,,2277,7.730614185,-8,2.357000113,0,2.278000116,7.731053352,7.698029041,latin america and the caribbean,0,0,1,0,0,0,0,0,9.300001144,2.332144022,2438,0,0,0.17932868,0.401800036,0.75999999,0.100000001,2,0.254999995,85,15,0,0,-8,0,0,0,0.17932868,0,0,2.278000116,7.698029041,2.332144022,0,-8,0,0,0,0,0,0,0,0,0
NICARAGUA,1974,0,0,0,0,0,NA,NA,,NA,NA,,2352,7.763021469,-8,2.628999949,0,2.357000113,7.765144825,7.730614185,latin america and the caribbean,0,0,1,0,0,0,0,0,9.300001144,2.332144022,2438,0,0,0.17932868,0.401800036,0.75999999,0.100000001,2,0.254999995,85,15,0,0,-8,0,0,0,0.17932868,0,0,2.357000113,7.730614185,2.332144022,0,-8,0,0,0,0,0,0,0,0,0
NICARAGUA,1975,0,0,0,0,0,NA,NA,,NA,NA,,2426,7.793999195,-8,2.530999899,0,2.628999949,7.874358654,7.763021469,latin america and the caribbean,0,0,1,0,0,0,0,0,9.300001144,2.332144022,2438,0,0,0.17932868,0.401800036,0.75999999,0.100000001,2,0.254999995,85,15,0,0,-8,0,0,0,0.17932868,0,0,2.628999949,7.763021469,2.332144022,0,-8,0,0,0,0,0,0,0,0,0
NICARAGUA,1976,0,0,0,0,0,NA,NA,,NA,NA,,2500,7.824046135,-8,2.58100009,0,2.530999899,7.836369991,7.793999195,latin america and the caribbean,0,0,1,0,0,0,0,0,9.300001144,2.332144022,2438,0,0,0.17932868,0.401800036,0.75999999,0.100000001,2,0.254999995,85,15,0,0,-8,0,0,0,0.17932868,0,0,2.530999899,7.793999195,2.332144022,0,-8,0,0,0,0,0,0,0,0,0
NICARAGUA,1977,0,0,0,0,0,NA,NA,,NA,NA,,2573,7.852828026,-8,2.760999918,0,2.58100009,7.855932236,7.824046135,latin america and the caribbean,0,0,1,0,0,0,0,0,9.300001144,2.332144022,2438,0,0,0.17932868,0.401800036,0.75999999,0.100000001,2,0.254999995,85,15,0,0,-8,0,0,0,0.17932868,0,0,2.58100009,7.824046135,2.332144022,0,-8,0,0,0,0,0,0,0,0,0
NICARAGUA,1978,1,1,0,1,0,2,1,FSLN,1,0,1978-79,2647,7.881182194,-8,2.459000111,0,2.760999918,7.923348427,7.852828026,latin america and the caribbean,0,0,1,0,0,0,0,0,9.300001144,2.332144022,2438,0,0,0.17932868,0.401800036,0.75999999,0.100000001,2,0.254999995,85,15,0,0,-8,0,0,0,0.17932868,0,1,2.760999918,7.852828026,2.332144022,0,-8,1,1,1,1,1,1,0,0,0
NICARAGUA,1979,1,1,1,0,0,NA,NA,,NA,NA,,2723,7.909489632,0,1.707000017,0,2.459000111,7.807509899,7.881182194,latin america and the caribbean,0,0,1,0,0,0,0,0,9.300001144,2.332144022,2438,0,0,0.17932868,0.401800036,0.75999999,0.100000001,2,0.254999995,85,15,0,0,-8,0,0,0,0.17932868,1,0,2.459000111,7.881182194,2.332144022,0,-8,1,0,1,0,1,0,1,1,1
NICARAGUA,1980,0,0,1,0,0,NA,NA,,NA,NA,,2802,7.938088894,0,1.853000045,0,1.707000017,7.442492485,7.909489632,latin america and the caribbean,0,0,1,0,0,0,0,0,9.300001144,2.332144022,2438,0,0,0.17932868,0.401800036,0.75999999,0.100000001,2,0.254999995,85,15,0,0,0,1,1,0,0.17932868,1,0,1.707000017,7.909489632,2.332144022,0,0,0,0,0,0,0,0,1,1,1
NICARAGUA,1981,1,1,0,1,0,8,2,Contras,1,0,1981-88,2884,7.966933727,-5,1.889000058,0,1.853000045,7.524561405,7.938088894,latin america and the caribbean,0,0,1,0,0,0,0,0,9.300001144,2.332144022,2438,0,0,0.17932868,0.401800036,0.75999999,0.100000001,2,0.254999995,85,15,0,0,0,1,1,0,0.17932868,0,1,1.853000045,7.938088894,2.332144022,0,0,1,1,0,0,0,0,0,0,0
NICARAGUA,1982,1,1,1,0,0,NA,NA,,NA,NA,,2969,7.995980263,-5,1.838999987,0,1.889000058,7.543802738,7.966933727,latin america and the caribbean,0,0,1,0,0,0,0,0,9.300001144,2.332144022,2438,0,0,0.17932868,0.401800036,0.75999999,0.100000001,2,0.254999995,85,15,0,0,-5,1,1,0,0.17932868,1,0,1.889000058,7.966933727,2.332144022,0,-5,1,0,1,1,1,1,0,1,0
NICARAGUA,1983,1,1,1,0,0,NA,NA,,NA,NA,,3056,8.024862289,-5,1.91900003,0,1.838999987,7.51697731,7.995980263,latin america and the caribbean,0,0,1,0,0,0,0,0,9.300001144,2.332144022,2438,0,0,0.17932868,0.401800036,0.75999999,0.100000001,2,0.254999995,85,15,0,0,-5,1,1,0,0.17932868,1,0,1.838999987,7.995980263,2.332144022,0,-5,1,0,1,0,1,0,1,1,1
NICARAGUA,1984,1,1,1,0,0,NA,NA,,NA,NA,,3143,8.052932739,-1,1.889000058,0,1.91900003,7.559559345,8.024862289,latin america and the caribbean,0,0,1,0,0,0,0,0,9.300001144,2.332144022,2438,0,0,0.17932868,0.401800036,0.75999999,0.100000001,2,0.254999995,85,15,0,0,-5,1,1,0,0.17932868,1,0,1.91900003,8.024862289,2.332144022,0,-5,1,0,1,0,1,0,1,1,1
NICARAGUA,1985,1,1,1,0,0,NA,NA,,NA,NA,,3229,8.079927444,-1,1.789999962,0,1.889000058,7.543802738,8.052932739,latin america and the caribbean,0,0,1,0,0,0,0,0,9.300001144,2.332144022,2438,0,0,0.17932868,0.401800036,0.75999999,0.100000001,2,0.254999995,85,15,0,0,-1,1,1,0,0.17932868,1,0,1.889000058,8.052932739,2.332144022,0,-1,1,0,1,0,1,0,1,1,1
NICARAGUA,1986,1,1,1,0,0,NA,NA,,NA,NA,,3314,8.105911255,-1,1.728999972,0,1.789999962,7.489970684,8.079927444,latin america and the caribbean,0,0,1,0,0,0,0,0,9.300001144,2.332144022,2438,0,0,0.17932868,0.401800036,0.75999999,0.100000001,2,0.254999995,85,15,0,0,-1,1,1,0,0.17932868,1,0,1.789999962,8.079927444,2.332144022,0,-1,1,0,1,0,1,0,1,1,1
NICARAGUA,1987,1,1,1,0,0,NA,NA,,NA,NA,,3401,8.131824493,-1,1.718999982,0,1.728999972,7.455298424,8.105911255,latin america and the caribbean,0,0,1,0,0,0,0,0,9.300001144,2.332144022,2438,0,0,0.17932868,0.401800036,0.75999999,0.100000001,2,0.254999995,85,15,0,0,-1,1,1,0,0.17932868,1,0,1.728999972,8.105911255,2.332144022,0,-1,1,0,1,0,1,0,1,1,1
NICARAGUA,1988,1,1,1,0,0,NA,NA,,NA,NA,,3489,8.157370567,-1,1.429999948,0,1.718999982,7.449498177,8.131824493,latin america and the caribbean,0,0,1,0,0,0,0,0,9.300001144,2.332144022,2438,0,0,0.17932868,0.401800036,0.75999999,0.100000001,2,0.254999995,85,15,0,0,-1,0,1,0,0.17932868,1,0,1.718999982,8.131824493,2.332144022,0,-1,1,0,1,0,1,0,1,1,1
NICARAGUA,1989,0,0,1,0,0,NA,NA,,NA,NA,,3580,8.183117867,-1,1.324000001,0,1.429999948,7.265429497,8.157370567,latin america and the caribbean,0,0,1,0,0,0,0,0,9.300001144,2.332144022,2438,0,0,0.17932868,0.401800036,0.75999999,0.100000001,2,0.254999995,85,15,0,0,-1,0,1,0,0.17932868,1,0,1.429999948,8.157370567,2.332144022,0,-1,1,0,1,0,1,0,1,1,1
NICARAGUA,1990,0,0,0,0,0,NA,NA,,NA,NA,,3676,8.209580421,6,1.29400003,0,1.324000001,7.188412666,8.183117867,latin america and the caribbean,0,0,1,0,0,0,0,0,9.300001144,2.332144022,2438,0,0,0.17932868,0.401800036,0.75999999,0.100000001,2,0.254999995,85,15,0,0,-1,0,1,0,0.17932868,0,0,1.324000001,8.183117867,2.332144022,0,-1,0,0,1,0,1,0,1,1,1
NICARAGUA,1991,0,0,0,0,0,NA,NA,,NA,NA,,3999,8.2937994,6,1.252770662,2,1.29400003,7.165493488,8.209580421,latin america and the caribbean,0,0,1,0,0,0,0,0,9.300001144,2.332144022,2438,0,0,0.17932868,0.401800036,0.75999999,0.100000001,2,0.254999995,85,15,0,0,6,1,0,1,0.17932868,0,0,1.29400003,8.209580421,2.332144022,0,6,0,0,0,0,0,0,1,0,1
NICARAGUA,1992,0,0,0,0,0,NA,NA,,NA,NA,,4130,8.326032639,6,1.220763922,2,1.253000021,7.133112907,8.2937994,latin america and the caribbean,0,0,1,0,0,0,0,0,9.300001144,2.332144022,2438,0,0,0.17932868,0.401800036,0.75999999,0.100000001,2,0.254999995,85,15,0,0,6,1,0,1,0.17932868,0,0,1.252770662,8.2937994,2.332144022,0,6,0,0,0,0,0,0,0,0,0
NICARAGUA,1993,0,0,0,0,0,NA,NA,,NA,NA,,4180.899902,8.338281631,6,1.181185246,2,1.220999956,7.107232094,8.326032639,latin america and the caribbean,0,0,1,0,0,0,0,0,9.300001144,2.332144022,2438,0,0,0.17932868,0.401800036,0.75999999,0.100000001,2,0.254999995,85,15,0,0,6,1,0,1,0.17932868,0,0,1.220763922,8.326032639,2.332144022,0,6,0,0,0,0,NA,NA,0,0,0
NICARAGUA,1994,0,0,0,0,0,NA,NA,,NA,NA,,4302.970215,8.367060661,6,1.186429143,2,1.180999994,7.074273586,8.338281631,latin america and the caribbean,0,0,1,0,0,0,0,0,9.300001144,2.332144022,2438,0,0,0.17932868,0.401800036,0.75999999,0.100000001,2,0.254999995,85,15,0,0,6,0,0,1,0.17932868,0,0,1.181185246,8.338281631,2.332144022,0,6,0,0,0,0,NA,NA,NA,0,0
NICARAGUA,1995,0,0,0,0,0,NA,NA,,NA,NA,,4426,8.395251274,8,1.203759193,2,1.18599999,7.078703403,8.367060661,latin america and the caribbean,0,0,1,0,0,0,0,0,9.300001144,2.332144022,2438,0,0,0.17932868,0.401800036,0.75999999,0.100000001,2,0.254999995,85,15,0,0,6,0,0,1,0.17932868,0,0,1.186429143,8.367060661,2.332144022,0,6,0,0,0,0,NA,NA,NA,0,0
NICARAGUA,1996,0,0,0,0,0,NA,NA,,NA,NA,,4550.430176,8.422977448,8,1.227336764,2,1.203999996,7.093204498,8.395251274,latin america and the caribbean,0,0,1,0,0,0,0,0,9.300001144,2.332144022,2438,0,0,0.17932868,0.401800036,0.75999999,0.100000001,2,0.254999995,85,15,0,0,8,0,0,1,0.17932868,0,0,1.203759193,8.395251274,2.332144022,0,8,0,0,0,0,NA,NA,NA,0,0
NICARAGUA,1997,0,0,0,0,0,NA,NA,,NA,NA,,4676.700195,8.4503479,8,1.256081343,2,1.226999998,7.112601757,8.422977448,latin america and the caribbean,0,0,1,0,0,0,0,0,9.300001144,2.332144022,2438,0,0,0.17932868,0.401800036,0.75999999,0.100000001,2,0.254999995,85,15,0,0,8,0,0,1,0.17932868,0,0,1.227336764,8.422977448,2.332144022,0,8,0,0,0,0,NA,NA,NA,0,0
NICARAGUA,1998,0,0,0,0,0,NA,NA,,NA,NA,,4804.140137,8.477232933,8,1.273452044,2,1.256000042,7.135752201,8.4503479,latin america and the caribbean,0,0,1,0,0,0,0,0,9.300001144,2.332144022,2438,0,0,0.17932868,0.401800036,0.75999999,0.100000001,2,0.254999995,85,15,0,0,8,0,0,1,0.17932868,0,0,1.256081343,8.4503479,2.332144022,0,8,0,0,0,0,NA,NA,NA,0,0
NICARAGUA,1999,0,0,0,0,0,NA,NA,,NA,NA,,NA,NA,8,1.328577161,2,1.273000002,7.149486542,8.477232933,latin america and the caribbean,0,0,1,0,0,0,0,0,9.300001144,2.332144022,2438,0,0,0.17932868,0.401800036,0.75999999,0.100000001,2,0.254999995,85,15,0,0,8,0,0,1,0.17932868,0,0,1.273452044,8.477232933,2.332144022,0,NA,0,0,0,0,NA,NA,NA,0,0
COSTARICA,1945,0,0,0,0,0,NA,NA,,NA,NA,,695,6.543911934,10,NA,NA,NA,NA,6.543911934,latin america and the caribbean,0,0,1,0,0,0,0,0,22.20000267,3.144152403,3810,0,0,0.071090043,0.237599969,0.870000005,0.07,2,0.257799983,85,14,0,0,10,0,0,1,0.071090043,0,0,NA,6.543911934,3.144152403,0,10,0,0,NA,NA,0,0,0,0,NA
COSTARICA,1946,0,0,0,0,0,NA,NA,,NA,NA,,725,6.586171627,10,1.248999953,3,NA,NA,6.543911934,latin america and the caribbean,0,0,1,0,0,0,0,0,22.20000267,3.144152403,3810,0,0,0.071090043,0.237599969,0.870000005,0.07,2,0.257799983,85,14,0,0,10,0,0,1,0.071090043,0,0,NA,6.543911934,3.144152403,0,10,0,0,NA,NA,0,0,0,0,NA
COSTARICA,1947,0,0,0,0,0,NA,NA,,NA,NA,,766,6.641181946,10,1.335000038,3,1.248999953,7.130098343,6.586171627,latin america and the caribbean,0,0,1,0,0,0,0,0,22.20000267,3.144152403,3810,0,0,0.071090043,0.237599969,0.870000005,0.07,2,0.257799983,85,14,0,0,10,0,0,1,0.071090043,0,0,1.248999953,6.586171627,3.144152403,0,10,0,0,NA,NA,0,0,0,0,NA
COSTARICA,1948,1,1,0,1,0,1,1,NLA,1,0,1948-48,808,6.694561958,10,1.411000013,3,1.335000038,7.196686745,6.641181946,latin america and the caribbean,0,0,1,0,0,0,0,0,22.20000267,3.144152403,3810,0,0,0.071090043,0.237599969,0.870000005,0.07,2,0.257799983,85,14,0,0,10,0,0,1,0.071090043,0,1,1.335000038,6.641181946,3.144152403,0,10,1,1,NA,NA,1,1,0,0,NA
COSTARICA,1949,0,0,1,0,0,NA,NA,,NA,NA,,832,6.723832607,10,1.677000046,3,1.411000013,7.252053738,6.694561958,latin america and the caribbean,0,0,1,0,0,0,0,0,22.20000267,3.144152403,3810,0,0,0.071090043,0.237599969,0.870000005,0.07,2,0.257799983,85,14,0,0,10,0,0,1,0.071090043,1,0,1.411000013,6.694561958,3.144152403,0,10,0,0,NA,NA,0,0,1,1,NA
COSTARICA,1950,0,0,0,0,0,NA,NA,,NA,NA,,858,6.754603863,10,1.457000017,0,1.677000046,7.424761772,6.723832607,latin america and the caribbean,0,0,1,0,0,0,0,0,22.20000267,3.144152403,3810,0,0,0.071090043,0.237599969,0.870000005,0.07,2,0.257799983,85,14,0,0,10,0,0,1,0.071090043,0,0,1.677000046,6.723832607,3.144152403,0,10,0,0,NA,NA,0,0,0,0,NA
COSTARICA,1951,0,0,0,0,0,NA,NA,,NA,NA,,891,6.79234457,10,1.463999987,0,1.457000017,7.284134865,6.754603863,latin america and the caribbean,0,0,1,0,0,0,0,0,22.20000267,3.144152403,3810,0,0,0.071090043,0.237599969,0.870000005,0.07,2,0.257799983,85,14,0,0,10,0,0,1,0.071090043,0,0,1.457000017,6.754603863,3.144152403,0,10,0,0,NA,NA,0,0,0,0,NA
COSTARICA,1952,0,0,0,0,0,NA,NA,,NA,NA,,924,6.828711987,10,1.618000031,0,1.463999987,7.288927555,6.79234457,latin america and the caribbean,0,0,1,0,0,0,0,0,22.20000267,3.144152403,3810,0,0,0.071090043,0.237599969,0.870000005,0.07,2,0.257799983,85,14,0,0,10,0,0,1,0.071090043,0,0,1.463999987,6.79234457,3.144152403,0,10,0,0,NA,NA,0,0,0,0,NA
COSTARICA,1953,0,0,0,0,0,NA,NA,,NA,NA,,958,6.86484766,10,1.832000017,0,1.618000031,7.388946056,6.828711987,latin america and the caribbean,0,0,1,0,0,0,0,0,22.20000267,3.144152403,3810,0,0,0.071090043,0.237599969,0.870000005,0.07,2,0.257799983,85,14,0,0,10,0,0,1,0.071090043,0,0,1.618000031,6.828711987,3.144152403,0,10,0,0,NA,NA,0,0,0,0,NA
COSTARICA,1954,0,0,0,0,0,NA,NA,,NA,NA,,991,6.898714542,10,1.840999961,0,1.832000017,7.513163567,6.86484766,latin america and the caribbean,0,0,1,0,0,0,0,0,22.20000267,3.144152403,3810,0,0,0.071090043,0.237599969,0.870000005,0.07,2,0.257799983,85,14,0,0,10,0,0,1,0.071090043,0,0,1.832000017,6.86484766,3.144152403,0,10,0,0,NA,NA,0,0,0,0,NA
COSTARICA,1955,0,0,0,0,0,NA,NA,,NA,NA,,1024,6.931471825,10,1.972000003,0,1.840999961,7.518064022,6.898714542,latin america and the caribbean,0,0,1,0,0,0,0,0,22.20000267,3.144152403,3810,0,0,0.071090043,0.237599969,0.870000005,0.07,2,0.257799983,85,14,0,0,10,0,0,1,0.071090043,0,0,1.840999961,6.898714542,3.144152403,0,10,0,0,NA,NA,0,0,0,0,NA
